,trigger,word,pos,sess,sent_num,filename,len,freq,sess_id,prev_pos,next_pos,prev_freq,next_freq,prev_len,next_len,sent_ident
105,4,to,ADP,sess_0,sent_6,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,7.44,session0_files0-11_triggers_processed.txt,NOUN,DET,4.01,7.77,5.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_6
106,5,the,DET,sess_0,sent_6,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,PROPN,7.44,2.78,2.0,8.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_6
107,6,fallujah,PROPN,sess_0,sent_6,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,8,2.78,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,6.48,3.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_6
108,7,one,NOUN,sess_0,sent_6,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,6.48,session0_files0-11_triggers_processed.txt,PROPN,SENT_END,2.78,0.0,8.0,0.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_6
111,1,you,PRON,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,6.99,session0_files0-11_triggers_processed.txt,SENT_START,VERB,0.0,6.7,0.0,4.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
112,2,have,VERB,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,4,6.7,session0_files0-11_triggers_processed.txt,PRON,PART,6.99,7.44,3.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
113,3,to,PART,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,VERB,6.7,6.11,4.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
114,4,see,VERB,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,6.11,session0_files0-11_triggers_processed.txt,PART,DET,7.44,6.06,2.0,5.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
115,5,these,DET,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,5,6.06,session0_files0-11_triggers_processed.txt,VERB,NOUN,6.11,3.73,3.0,6.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
116,6,slides,NOUN,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,6,3.73,session0_files0-11_triggers_processed.txt,DET,AUX,6.06,6.74,5.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
117,7,are,AUX,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,6.74,session0_files0-11_triggers_processed.txt,NOUN,ADJ,3.73,5.0,6.0,7.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
118,8,amazing,ADJ,sess_0,sent_7,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,7,5.0,session0_files0-11_triggers_processed.txt,AUX,SENT_END,6.74,0.0,3.0,0.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_7
121,1,this,DET,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,4,6.8,session0_files0-11_triggers_processed.txt,SENT_START,PROPN,0.0,2.78,0.0,8.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
122,2,fallujah,PROPN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,8,2.78,session0_files0-11_triggers_processed.txt,DET,NOUN,6.8,4.98,4.0,9.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
123,3,operation,NOUN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,9,4.98,session0_files0-11_triggers_processed.txt,PROPN,AUX,2.78,6.56,8.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
124,4,my,AUX,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,6.56,session0_files0-11_triggers_processed.txt,NOUN,VERB,4.98,5.34,9.0,4.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
125,5,turn,VERB,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,4,5.34,session0_files0-11_triggers_processed.txt,AUX,ADP,6.56,6.36,2.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
126,6,out,ADP,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,6.36,session0_files0-11_triggers_processed.txt,VERB,PART,5.34,7.44,4.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
127,7,to,PART,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,7.44,session0_files0-11_triggers_processed.txt,ADP,AUX,6.36,6.8,3.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
128,8,be,AUX,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,6.8,session0_files0-11_triggers_processed.txt,PART,DET,7.44,7.77,2.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
129,9,the,DET,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,7.77,session0_files0-11_triggers_processed.txt,AUX,ADV,6.8,6.0,2.0,4.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
130,10,most,ADV,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,4,6.0,session0_files0-11_triggers_processed.txt,DET,ADJ,7.77,5.47,3.0,9.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
131,11,important,ADJ,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,9,5.47,session0_files0-11_triggers_processed.txt,ADV,NOUN,6.0,4.98,4.0,9.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
132,12,operation,NOUN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,9,4.98,session0_files0-11_triggers_processed.txt,ADJ,VERB,5.47,5.57,9.0,4.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
133,13,done,VERB,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,4,5.57,session0_files0-11_triggers_processed.txt,NOUN,ADP,4.98,6.68,9.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
134,14,by,ADP,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,6.68,session0_files0-11_triggers_processed.txt,VERB,DET,5.57,7.77,4.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
135,15,the,DET,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,PROPN,6.68,6.01,2.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
136,16,us,PROPN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,6.01,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,5.24,3.0,8.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
137,17,military,NOUN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,8,5.24,session0_files0-11_triggers_processed.txt,PROPN,ADP,6.01,5.77,2.0,5.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
138,18,since,ADP,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,5,5.77,session0_files0-11_triggers_processed.txt,NOUN,DET,5.24,7.77,8.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
139,19,the,DET,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,NOUN,5.77,5.69,5.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
140,20,end,NOUN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,5.69,session0_files0-11_triggers_processed.txt,DET,ADP,7.77,7.45,3.0,2.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
141,21,of,ADP,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,DET,5.69,7.77,3.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
142,22,the,DET,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,NOUN,7.45,5.5,2.0,3.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
143,23,war,NOUN,sess_0,sent_8,weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt,3,5.5,session0_files0-11_triggers_processed.txt,DET,SENT_END,7.77,0.0,3.0,0.0,sess_0_weblog-blogspot.com_floppingaces_20041126180010_ENG_20041126_180010.txt_sent_8
147,1,the,DET,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.77,session0_files0-11_triggers_processed.txt,SENT_START,ADJ,0.0,3.72,0.0,7.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
148,2,hottest,ADJ,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,7,3.72,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,4.56,3.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
149,3,item,NOUN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,4.56,session0_files0-11_triggers_processed.txt,ADJ,ADP,3.72,6.92,7.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
150,4,on,ADP,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,6.92,session0_files0-11_triggers_processed.txt,NOUN,PROPN,4.56,4.84,4.0,9.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
151,5,christmas,PROPN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,9,4.84,session0_files0-11_triggers_processed.txt,ADP,NOUN,6.92,5.19,2.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
152,6,wish,NOUN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,5.19,session0_files0-11_triggers_processed.txt,PROPN,NOUN,4.84,4.4,9.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
153,7,lists,NOUN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,4.4,session0_files0-11_triggers_processed.txt,NOUN,DET,5.19,6.8,4.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
154,8,this,DET,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.8,session0_files0-11_triggers_processed.txt,NOUN,NOUN,4.4,5.92,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
155,9,year,NOUN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,5.92,session0_files0-11_triggers_processed.txt,DET,AUX,6.8,7.06,4.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
156,10,is,AUX,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.06,session0_files0-11_triggers_processed.txt,NOUN,ADJ,5.92,4.77,4.0,7.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
157,11,nuclear,ADJ,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,7,4.77,session0_files0-11_triggers_processed.txt,AUX,NOUN,7.06,4.78,2.0,7.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
158,12,weapons,NOUN,sess_0,sent_9,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,7,4.78,session0_files0-11_triggers_processed.txt,ADJ,SENT_END,4.77,0.0,7.0,0.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_9
161,1,al,PROPN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,5.21,session0_files0-11_triggers_processed.txt,SENT_START,VERB,0.0,5.19,0.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
162,2,wants,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.19,session0_files0-11_triggers_processed.txt,PROPN,PRON,5.21,6.19,2.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
163,3,them,PRON,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.19,session0_files0-11_triggers_processed.txt,VERB,PROPN,5.19,4.66,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
164,4,iran,PROPN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,4.66,session0_files0-11_triggers_processed.txt,PRON,VERB,6.19,5.19,4.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
165,5,wants,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.19,session0_files0-11_triggers_processed.txt,PROPN,PRON,4.66,6.19,4.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
166,6,them,PRON,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.19,session0_files0-11_triggers_processed.txt,VERB,PROPN,5.19,4.86,5.0,6.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
167,7,russia,PROPN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,6,4.86,session0_files0-11_triggers_processed.txt,PRON,VERB,6.19,5.19,4.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
168,8,wants,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.19,session0_files0-11_triggers_processed.txt,PROPN,DET,4.86,7.77,6.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
169,9,the,DET,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.77,session0_files0-11_triggers_processed.txt,VERB,ADJ,5.19,5.75,5.0,6.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
170,10,better,ADJ,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,6,5.75,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,5.06,3.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
171,11,ones,NOUN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,5.06,session0_files0-11_triggers_processed.txt,ADJ,CCONJ,5.75,7.41,6.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
172,12,and,CCONJ,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.41,session0_files0-11_triggers_processed.txt,NOUN,DET,5.06,6.52,4.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
173,13,all,DET,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,6.52,session0_files0-11_triggers_processed.txt,CCONJ,DET,7.41,7.77,3.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
174,14,the,DET,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.77,session0_files0-11_triggers_processed.txt,DET,PROPN,6.52,6.01,3.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
175,15,us,PROPN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,6.01,session0_files0-11_triggers_processed.txt,DET,VERB,7.77,5.19,3.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
176,16,wants,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.19,session0_files0-11_triggers_processed.txt,PROPN,VERB,6.01,7.06,2.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
177,17,is,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.06,session0_files0-11_triggers_processed.txt,VERB,PART,5.19,7.44,5.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
178,18,to,PART,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,VERB,7.06,5.71,2.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
179,19,give,VERB,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,5.71,session0_files0-11_triggers_processed.txt,PART,PRON,7.44,6.19,2.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
180,20,them,PRON,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.19,session0_files0-11_triggers_processed.txt,VERB,DET,5.71,6.52,4.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
181,21,all,DET,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,6.52,session0_files0-11_triggers_processed.txt,PRON,DET,6.19,7.36,4.0,1.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
182,22,a,DET,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,1,7.36,session0_files0-11_triggers_processed.txt,DET,NOUN,6.52,4.97,3.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
183,23,piece,NOUN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,4.97,session0_files0-11_triggers_processed.txt,DET,ADP,7.36,7.45,1.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
184,24,of,ADP,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,NOUN,4.97,4.48,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
185,25,coal,NOUN,sess_0,sent_10,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,4.48,session0_files0-11_triggers_processed.txt,ADP,SENT_END,7.45,0.0,2.0,0.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_10
188,1,for,ADP,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.01,session0_files0-11_triggers_processed.txt,SENT_START,DET,0.0,7.77,0.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
189,2,the,DET,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,ADJ,7.01,5.84,3.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
190,3,last,ADJ,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,5.84,session0_files0-11_triggers_processed.txt,DET,ADJ,7.77,5.57,3.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
191,4,few,ADJ,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,5.57,session0_files0-11_triggers_processed.txt,ADJ,NOUN,5.84,5.96,4.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
192,5,years,NOUN,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.96,session0_files0-11_triggers_processed.txt,ADJ,ADV,5.57,6.33,3.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
193,6,there,ADV,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,6.33,session0_files0-11_triggers_processed.txt,NOUN,AUX,5.96,6.7,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
194,7,have,AUX,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.7,session0_files0-11_triggers_processed.txt,ADV,VERB,6.33,6.28,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
195,8,been,VERB,sess_0,sent_11,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.28,session0_files0-11_triggers_processed.txt,AUX,NOUN,6.7,3.84,4.0,8.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_11
